"DATE","HOUR","YEAR","SO2","NO","NO2","NOX","O3","CO","PM10","PM2.5","VV","DD","TMP","HR","PRB","MONTH"
"13-07-2013","24:00","2013",1,3,9,14,98,0.160153102336825,33,11,2.5,22,27.1,64.4642195031517,1015,"July"
"14-07-2013","24:00","2013",1,3,6,11,102,0.160153102336825,29,10,2.5,22,23,68,1017,"July"
"15-07-2013","24:00","2013",1,3,6,11,114,0.160153102336825,25,9,2.6,21,23,67,1016,"July"
"16-07-2013","24:00","2013",1,3,7,12,104,0.160153102336825,37,11,3.1,335,26.2,49,1015,"July"
"17-07-2013","24:00","2013",1,3,7,11,91,0.160153102336825,33,10,3.5,335,27.7,64.4642195031517,1017,"July"
"18-07-2013","24:00","2013",1,3,6,10,82,0.160153102336825,49,12,3.6,335,24.4,54,1017,"July"
"19-07-2013","24:00","2013",1,3,6,10,88,0.160153102336825,31,10,4.1,335,22.8,56,1016,"July"
"20-07-2013","24:00","2013",1,3,5,9,78,0.160153102336825,23,8,4,334,22.9,56,1015,"July"
"21-07-2013","24:00","2013",1,3,5,9,48,0.160153102336825,11,5,3.4,22,22.7,64,1015,"July"
"22-07-2013","24:00","2013",1,3,5,10,41,0.160153102336825,9,5,3.2,22,22.7,65,1016,"July"
"23-07-2013","24:00","2013",1,3,5,10,45,0.160153102336825,8,5,3.1,22,22.8,66,1015,"July"
"24-07-2013","24:00","2013",3,3,5,10,48,0.160153102336825,11,5,3.5,333,23.4,63,1017,"July"
"25-07-2013","24:00","2013",6,3,5,10,42,0.160153102336825,10,5,3.6,22,22.9,69,1017,"July"
"26-07-2013","24:00","2013",6,3,5,10,55,0.160153102336825,24.4685582822086,6,3,23,23.3,69,1014,"July"
"27-07-2013","24:00","2013",5,3,6,11,59,0.160153102336825,24.4685582822086,6,2.1,22,23.3,66,1013,"July"
"28-07-2013","24:00","2013",5,3,7,11,54,0.160153102336825,24.4685582822086,5,2.8,22,23.6,66,1016,"July"
"29-07-2013","24:00","2013",2,3,6,11,53,0.3,24.4685582822086,6,3.7,21,24.9,61,1018,"July"
"30-07-2013","24:00","2013",1,3,5,10,66,0.2,23,7,3.6,335,25.4,57,1015,"July"
"31-07-2013","24:00","2013",1,3,6,11,74,0.2,24,7,3.1,334,25.4,59,1011,"July"
"01-08-2013","24:00","2013",1,3,6,11,71,0.2,22,6,3.2,335,25.2,58,1010,"August"
"02-08-2013","24:00","2013",1,3,5,10,56,0.2,20,6,4.7,22,24.5,63,1012,"August"
"03-08-2013","24:00","2013",1,3,5,10,68,0.2,24,7,3.4,335,24.4,62,1015,"August"
"04-08-2013","24:00","2013",1,3,5,9,76,0.2,28,9,3.2,335,24.8,60,1015,"August"
"05-08-2013","24:00","2013",1,3,6,11,77,0.2,29,8,2.9,335,26,51,1012,"August"
"06-08-2013","24:00","2013",1,3,6,11,68,0.3,32,8,2.9,22,25.8,54,1011,"August"
"07-08-2013","24:00","2013",1,3,6,10,59,0.3,23,8,3.6,22,24.3,63,1011,"August"
"08-08-2013","24:00","2013",1,3,6,11,58,0.160153102336825,23,7,3.5,22,23.5,69,1012,"August"
"09-08-2013","24:00","2013",1,3,6,11,71,0.160153102336825,27,8,3.3,22,24.7,62,1012,"August"
"10-08-2013","24:00","2013",1,6,10,19,76,0.160153102336825,38,9,2,333,28.6,64.4642195031517,1008,"August"
"11-08-2013","24:00","2013",1,4,12,18,61,0.160153102336825,47,14,1.8,158,28.2,55,1005,"August"
"12-08-2013","24:00","2013",1,6,12,21,59,0.160153102336825,53,13,1.4,158,27.6,58,1005,"August"
"13-08-2013","24:00","2013",2,9,15,30,48,0.160153102336825,48,6.34712371946414,1.6,180,29.4,56,1006,"August"
"14-08-2013","24:00","2013",4,5,12,19,72,0.2,49,6.34712371946414,3.5,22,29,47,1005,"August"
"15-08-2013","24:00","2013",3,3,8,13,97,0.2,38,6.34712371946414,3,22,30.3,64.4642195031517,1005,"August"
"16-08-2013","24:00","2013",3,4,11,17,81,0.2,41,6.34712371946414,4.7,22,28.6,47,1010,"August"
"17-08-2013","24:00","2013",3,3,7,12,77,0.2,33,6.34712371946414,4.3,22,27.2,48,1012,"August"
"18-08-2013","24:00","2013",4,3,5,9,58,0.2,23,6.34712371946414,3.6,335,24.6,65,1009,"August"
"19-08-2013","24:00","2013",3,4,8,14,72,0.3,32,6.34712371946414,1.4,158,25.4,68,1011,"August"
"20-08-2013","24:00","2013",3,5,10,17,54,0.160153102336825,43,6.34712371946414,2,293,27.1,61,1014,"August"
"21-08-2013","24:00","2013",3,4,10,16,56,0.160153102336825,24.4685582822086,6.34712371946414,3,22,27.7,58,1012,"August"
"22-08-2013","24:00","2013",5,4,7,12,75,0.3,24.4685582822086,6.34712371946414,2.9,334,21.4533478893741,64.4642195031517,1008,"August"
"23-08-2013","24:00","2013",2,3,6,11,77,0.3,36,12,2.8,22,26.7,57,1011,"August"
"24-08-2013","24:00","2013",1,3,5,9,66,0.3,30,10,3,22,25.1,64,1014,"August"
"25-08-2013","24:00","2013",2,3,4,8,69,0.3,16,7,3.3,6,23.9,63,1013,"August"
"26-08-2013","24:00","2013",1,3,5,10,78,0.160153102336825,17,7,2.9,335,24.7,53,1011,"August"
"27-08-2013","24:00","2013",1,3,5,9,79,0.160153102336825,16,7,3.1,334,24.3,59,1013,"August"
"28-08-2013","24:00","2013",1,3,5,9,88,0.160153102336825,17,7,2.8,334,23.9,56,1014,"August"
"29-08-2013","24:00","2013",1,4,6,12,93,0.3,27,12,1.4,335,23.9,62,1014,"August"
"30-08-2013","24:00","2013",1,4,6,11,81,0.1,24,11,2.6,23,23.8,62,1015,"August"
"31-08-2013","24:00","2013",1,3,5,10,82,0.1,30,12,2.6,23,24.1,67,1015,"August"
"01-09-2013","24:00","2013",2,3,4,9,100,0.1,31,12,1.9,336,24.7,68,1013,"September"
"02-09-2013","24:00","2013",2,3,5,10,99,0.2,32,12,3.2,22,24.4,71,1013,"September"
"03-09-2013","24:00","2013",1,3,6,10,99,0.2,35,11,2,335,24.5,69,1015,"September"
"04-09-2013","24:00","2013",1,3,5,10,94,0.2,30,11,2.7,334,24.2,68,1016,"September"
"05-09-2013","24:00","2013",1,3,5,10,78,0.1,23,9,2.3,336,24,62,1015,"September"
"06-09-2013","24:00","2013",1,3,6,11,68,0.2,21,8,1.7,336,22.6,68,1014,"September"
"07-09-2013","24:00","2013",2,4,6,11,62,0.2,16,8,1.9,334,23.3,64,1014,"September"
"08-09-2013","24:00","2013",1,4,6,12,69,0.3,18,8,3.8,22,23.5,69,1020,"September"
"09-09-2013","24:00","2013",1,3,5,10,73,0.3,22,8,3.2,22,23.5,67,1021,"September"
"10-09-2013","24:00","2013",1,3,5,10,75,0.160153102336825,26,8,2.5,22,23.6,68,1018,"September"
"11-09-2013","24:00","2013",1,3,5,11,57,0.160153102336825,11,5,1.7,316,23.3,63,1015,"September"
"12-09-2013","24:00","2013",2,3,6,11,46,0.3,10,5,1.5,22,22.7,70,1015,"September"
"13-09-2013","24:00","2013",4,4,7,12,48,0.1,11,5,2.1,22,23.4,69,1018,"September"
"14-09-2013","24:00","2013",4,4,6,12,55,0.2,11,6,2.5,334,23.6,64,1019,"September"
"15-09-2013","24:00","2013",4,3,4,9,94,0.2,18,8,2.5,316,24.6,61,1017,"September"
"16-09-2013","24:00","2013",4,4,6,11,63,0.3,18,7,2.5,158,24.4,65,1016,"September"
"17-09-2013","24:00","2013",3,4,7,12,66,0.2,13,6,2,22,24,66,1017,"September"
"18-09-2013","24:00","2013",4,4,6,12,64,0.1,13,6,2.5,22,23.7,68,1018,"September"
"19-09-2013","24:00","2013",3,4,5,11,59,0.1,14,5,1.8,335,23.6,61,1016,"September"
"20-09-2013","24:00","2013",3,3,5,10,62,0.1,12,5,2.6,22,23.8,57,1013,"September"
"21-09-2013","24:00","2013",3,3,5,10,66,0.1,14,5,1,316,24.4,60,1015,"September"
"22-09-2013","24:00","2013",3,4,6,12,62,0.1,13,6,2.5,335,23.9,61,1018,"September"
"23-09-2013","24:00","2013",3,4,6,12,60,0.2,14,6,2,335,23.4,60,1019,"September"
"24-09-2013","24:00","2013",3,4,7,13,46,0.2,12,5,1.5,335,24.1,62,1015,"September"
"25-09-2013","24:00","2013",3,4,7,13,42,0.2,9,4,1.6,158,24.3,68,1012,"September"
"26-09-2013","24:00","2013",3,5,8,16,48,0.1,13,2,3.9,158,23.7,72,1012,"September"
"27-09-2013","24:00","2013",3,6,9,17,43,0.2,14,2,2.7,158,25,70,1013,"September"
"28-09-2013","24:00","2013",3,6,10,18,37,0.2,15,2,1.8,158,25.1,72,1015,"September"
"29-09-2013","24:00","2013",3,6,8,17,41,0.2,12,1,1.7,334,25.8,69,1017,"September"
"30-09-2013","24:00","2013",3,5,8,16,41,0.1,10,1,0.5,334,25.6,67,1015,"September"
"01-10-2013","24:00","2013",3,6,8,16,32,0.1,7,1,1.2,335,25.7,65,1012,"October"
"02-10-2013","24:00","2013",3,5,7,15,39,0.1,11,1,1.1,293,26.1,66,1009,"October"
"03-10-2013","24:00","2013",3,5,8,16,64,0.1,16,2,1.5,336,25.4,62,1010,"October"
"04-10-2013","24:00","2013",2,5,7,14,66,0.1,11,2,2.2,24,24.3,67,1016,"October"
"05-10-2013","24:00","2013",2,5,7,15,66,0.1,14,2,2.2,23,24.4,70,1019,"October"
"06-10-2013","24:00","2013",2,5,7,14,67,0.1,20,3,3,23,24.2,70,1018,"October"
"07-10-2013","24:00","2013",1,4,7,14,70,0.1,21,2,2.6,335,23.6,58,1018,"October"
"08-10-2013","24:00","2013",1,5,7,14,79,0.1,26,3,2.7,335,23.8,57,1015,"October"
"09-10-2013","24:00","2013",1,4,7,13,90,0.2,33,6,3.2,335,23.9,63,1013,"October"
"10-10-2013","24:00","2013",1,5,8,15,89,0.1,27,5,2.5,334,24.2,63,1012,"October"
"11-10-2013","24:00","2013",3.16059793024147,5,9,16,89,0.1,27,5,1.2,335,23.8,69,1014,"October"
"12-10-2013","24:00","2013",3.16059793024147,5,7,14,91,0.1,20,5,2.8,23,23.2,68,1020,"October"
"13-10-2013","24:00","2013",3.16059793024147,5,6,13,75,0.1,12,3,2.5,23,22.6,61,1021,"October"
"14-10-2013","24:00","2013",3.16059793024147,5,8,15,72,0.1,16,2,3.1,22,23,58,1020,"October"
"15-10-2013","24:00","2013",3.16059793024147,5,7,15,66,0.2,18,2,2.9,22,23.1,65,1019,"October"
"16-10-2013","24:00","2013",3.16059793024147,5,7,14,66,0.2,18,2,2.9,22,22.9,71,1019,"October"
"17-10-2013","24:00","2013",3.16059793024147,6,9,18,62,0.2,18,3,1.8,335,23.7,64,1016,"October"
"18-10-2013","24:00","2013",10,6,12,21,49,0.3,20,3,0.4,136,23.3,72,1016,"October"
"19-10-2013","24:00","2013",6,6,11,20,45,0.2,19,4,1.5,44,23.8,69,1018,"October"
"20-10-2013","24:00","2013",6,6,9,18,42,0.1,17,3,1.3,44,23.7,75,1018,"October"
"21-10-2013","24:00","2013",6,5,9,18,44,0.1,15,3,0.9,336,23.4,73,1016,"October"
"22-10-2013","24:00","2013",6,7,12,22,48,0.2,12,2,1.4,335,24,64,1015,"October"
"23-10-2013","24:00","2013",7,6,10,19,48,0.2,10,2,1.5,44,23.9,72,1017,"October"
"24-10-2013","24:00","2013",7,6,10,19,46,0.2,9,2,1.4,158,24.4,69,1015,"October"
"25-10-2013","24:00","2013",7,5,10,18,62,0.2,22,3,2,334,23.4,58,1014,"October"
"26-10-2013","24:00","2013",7,6,10,18,67,0.1,19,3,2.4,334,22.4,57,1018,"October"
"27-10-2013","24:00","2013",7,5,8,15,73,0.2,19,2,3,334,22.3,57,1018,"October"
"28-10-2013","24:00","2013",7,5,9,17,69,0.1,22,4,3.2,334,22.7,66,1015,"October"
"29-10-2013","24:00","2013",7,5,9,17,66,0.1,32,6,4.8,22,23.1,71,1017,"October"
"30-10-2013","24:00","2013",7,5,9,17,74,0.1,27,4,4.1,22,22.1,59,1018,"October"
"31-10-2013","24:00","2013",7,5,10,18,88,0.3,24,4,4.4,22,21.6,54,1017,"October"
"01-11-2013","24:00","2013",7,5,9,17,102,0.3,32,7,3.6,22,21.9,70,1015,"November"
"02-11-2013","24:00","2013",7,6,9,18,97,0.160153102336825,35,7,2.5,22,22.5,74,1015,"November"
"03-11-2013","24:00","2013",8,4.36969930609098,14,31,67,0.160153102336825,27,5,1.5,23,21.6,81,1020,"November"
"04-11-2013","24:00","2013",7,6,10,20,78,0.160153102336825,35,8,2,22,22.2,78,1021,"November"
"05-11-2013","24:00","2013",7,6,9,18,74,0.160153102336825,29,5,2.3,22,22,79,1023,"November"
"06-11-2013","24:00","2013",7,6,10,19,73,0.160153102336825,20,3,2.3,23,21.6,73,1022,"November"
"07-11-2013","24:00","2013",8,6,9,18,73,0.160153102336825,17,3,3.1,22,21.8,71,1023,"November"
"08-11-2013","24:00","2013",8,6,9,17,68,0.160153102336825,15,3,3.2,22,21.9,72,1022,"November"
"09-11-2013","24:00","2013",7,6,8,17,75,0.160153102336825,22,4,4.3,22,22.1,71,1022,"November"
"10-11-2013","24:00","2013",8,5,9,17,86,0.160153102336825,31,5,3.6,22,21.3,69,1023,"November"
"11-11-2013","24:00","2013",8,6,10,19,86,0.160153102336825,35,7,2.7,334,21.9,64,1020,"November"
"12-11-2013","24:00","2013",8,6,10,18,79,0.160153102336825,22,4,2.7,22,21.5,59,1017,"November"
"13-11-2013","24:00","2013",8,6,10,18,83,0.160153102336825,23,5,2.4,22,21.9,64,1016,"November"
"14-11-2013","24:00","2013",7,5,11,19,77,0.160153102336825,24,5,2.9,22,21.7,68,1016,"November"
"15-11-2013","24:00","2013",3,3,12,16,83,0.160153102336825,32,6,2.5,335,21.4,68,1015,"November"
"16-11-2013","24:00","2013",3,2,11,14,82,0.160153102336825,28,6,3.3,22,20.9,60,1016,"November"
"17-11-2013","24:00","2013",3,2,10,13,85,0.160153102336825,15,3,2.3,334,19.4,56,1018,"November"
"18-11-2013","24:00","2013",3,3,11,15,82,0.160153102336825,20,3,3.3,335,19.7,55,1020,"November"
"19-11-2013","24:00","2013",3,3,11,15,76,0.160153102336825,13,3,2.6,335,19.7,62,1020,"November"
"20-11-2013","24:00","2013",3,3,12,15,79,0.160153102336825,14,2,1.8,335,19.5,64,1019,"November"
"21-11-2013","24:00","2013",3,3,13,17,80,0.160153102336825,19,3,1.5,334,19.1,53,1019,"November"
"22-11-2013","24:00","2013",3,3,14,18,71,0.160153102336825,14,2,1.9,335,19.8,62,1015,"November"
"23-11-2013","24:00","2013",3,3,11,15,66,0.160153102336825,9,2,2.2,334,21.2,67,1015,"November"
"24-11-2013","24:00","2013",3,2,10,13,72,0.160153102336825,10,1,3.3,334,21.2,68,1013,"November"
"25-11-2013","24:00","2013",3,3,12,16,83,0.160153102336825,17,2,3.6,22,19.7,62,1011,"November"
"26-11-2013","24:00","2013",4,5,15,23,86,0.160153102336825,24.4685582822086,10,2.4,23,20.1,50,1011,"November"
"27-11-2013","24:00","2013",3,3,12,15,87,0.160153102336825,24.4685582822086,6.34712371946414,3,158,20.5,47,1009,"November"
"28-11-2013","24:00","2013",3,3,13,17,75,0.160153102336825,24.4685582822086,11,3.6,158,21,58,1010,"November"
"29-11-2013","24:00","2013",3,5,20,28,44,0.160153102336825,46,9,1.2,158,20.8,80,1015,"November"
"30-11-2013","24:00","2013",3,3,14,18,64,0.160153102336825,30,6,0.7,7,20.9,76,1015,"November"
"01-12-2013","24:00","2013",3,2,13,16,80,0.160153102336825,30,5,1.6,24,19.4,71,1010,"December"
"02-12-2013","24:00","2013",3,2,11,14,91,0.160153102336825,21,3,1.9,158,19.3,70,1009,"December"
"03-12-2013","24:00","2013",3,3,13,17,62,0.160153102336825,24.4685582822086,12,2.3,158,20.5,74,1010,"December"
"04-12-2013","24:00","2013",3,5,16,23,52,0.160153102336825,32,6,1.9,158,20.5,72,1015,"December"
"05-12-2013","24:00","2013",3,3,17,22,60,0.160153102336825,52,8,0.8,335,19.9,62,1016,"December"
"06-12-2013","24:00","2013",4,4,15,20,59,0.160153102336825,43,7,2.4,158,20.1,64,1015,"December"
"07-12-2013","24:00","2013",8,7,17,28,72.1123595505618,0.160153102336825,26,5,2,158,19.7,73,1019,"December"
"08-12-2013","24:00","2013",4,4,15,20,72.1123595505618,0.160153102336825,24,4,1.8,158,19.5,60,1021,"December"
"09-12-2013","24:00","2013",3,3,13,17,72.1123595505618,0.160153102336825,28,3,2.3,158,19.5,57,1022,"December"
"10-12-2013","24:00","2013",3,3,13,17,82,0.160153102336825,24.4685582822086,17,4.9,158,20,49,1020,"December"
"11-12-2013","24:00","2013",3,3,11,15,80,0.160153102336825,24.4685582822086,6.34712371946414,4.8,158,20.4,51,1020,"December"
"12-12-2013","24:00","2013",4,5,14,22,68,0.160153102336825,24.4685582822086,6.34712371946414,4.5,157,20.3,54,1022,"December"
"13-12-2013","24:00","2013",3,5,15,23,76,0.160153102336825,41,8,3.2,24,19.8,69,1026,"December"
"14-12-2013","24:00","2013",3,3,11,15,80,0.160153102336825,53,11,3.9,23,19.2,71,1026,"December"
"15-12-2013","24:00","2013",3,3,10,14,79,0.160153102336825,48,9,2.7,23,19.4,75,1027,"December"
"16-12-2013","24:00","2013",4,6,14,24,73,0.3,50,10,1.8,23,18.9,64,1027,"December"
"17-12-2013","24:00","2013",3,4,15,21,72,0.3,43,9,1.5,23,18.2,58,1031,"December"
"18-12-2013","24:00","2013",3,3,14,19,73,0.3,23,4,2.3,23,18,70,1032,"December"
"19-12-2013","24:00","2013",3,3,13,18,76,0.160153102336825,16,6.34712371946414,3.4,22,18.4,66,1031,"December"
"20-12-2013","24:00","2013",3,3,13,17,83,0.3,26,6.34712371946414,4.4,22,18.6,59,1030,"December"
"21-12-2013","24:00","2013",3,3,12,16,87,0.3,31,5,4.1,23,17.2,54,1029,"December"
"22-12-2013","24:00","2013",3,4,15,20,81,0.160153102336825,44,4,1.6,23,17.7,60,1031,"December"
"23-12-2013","24:00","2013",3,4,15,21,80,0.160153102336825,33,3,1.4,24,18.1,65,1030,"December"
"24-12-2013","24:00","2013",3,3,17,22,70,0.160153102336825,34,3,0.6,335,18.1,68,1028,"December"
"25-12-2013","24:00","2013",4,4,17,23,64,0.160153102336825,23,1,0.6,293,18.4,59,1028,"December"
"26-12-2013","24:00","2013",3,3,12,16,68,0.160153102336825,14,1,2.8,335,20.5,68,1027,"December"
"27-12-2013","24:00","2013",3,4,12,17,63,0.160153102336825,14,1,1.8,316,19.9,63,1023,"December"
"28-12-2013","24:00","2013",3,3,12,16,72,0.160153102336825,12,1,4.2,22,18.8,72,1023,"December"
"29-12-2013","24:00","2013",3,3,10,14,91,0.160153102336825,30,5,5.8,22,17.8,51,1025,"December"
"30-12-2013","24:00","2013",3,3,15,19,75,0.160153102336825,44,8,2.9,21,18.1,65,1025,"December"
"31-12-2013","24:00","2013",3,5,18,25,63,0.160153102336825,36,6,1.3,158,17.5,58,1027,"December"
"01-01-2014","24:00","2014",3,4,15,21,73,0.160153102336825,36,6,0.9,25,17.4,62,1026,"January"
"02-01-2014","24:00","2014",3,3,16,20,73,0.160153102336825,13,2,0.7,318,17.1,69,1026,"January"
"03-01-2014","24:00","2014",3,4,15,20,71,0.160153102336825,14,2,0.9,335,17.5,74,1028,"January"
"04-01-2014","24:00","2014",3,3,12,17,68,0.160153102336825,8,1,2.3,22,18.7,74,1030,"January"
"05-01-2014","24:00","2014",3,3,12,16,79,0.160153102336825,16,1,2.1,22,18,72,1026,"January"
"06-01-2014","24:00","2014",4,6,17,26,71,0.160153102336825,19,2,1.1,24,17.7,70,1022,"January"
"07-01-2014","24:00","2014",4,5,19,26,63,0.160153102336825,24,4,0.3,332,18.6,75,1018,"January"
"08-01-2014","24:00","2014",9,9,23,17.1933099961105,43,0.160153102336825,26,4,3,157,19.7,55,1011,"January"
"09-01-2014","24:00","2014",4,3,15,20,68,0.160153102336825,26,4,2.8,174,17.8,62,1002,"January"
"10-01-2014","24:00","2014",3,3,16,21,78,0.160153102336825,8,1,2.1,23,16.1,74,1007,"January"
"11-01-2014","24:00","2014",4,4,18,23,66,0.160153102336825,33,6,1.2,158,17.2,64,1019,"January"
"12-01-2014","24:00","2014",3,3,14,19,74,0.160153102336825,51,9,1.6,21,17.7,69,1026,"January"
"13-01-2014","24:00","2014",3,3,13,18,74,0.160153102336825,38,7,2.6,21,17.7,76,1029,"January"
"14-01-2014","24:00","2014",3.16059793024147,4.36969930609098,10.7337437475952,17.1933099961105,72.1123595505618,0.160153102336825,24.4685582822086,6.34712371946414,3.9,22,17.7,60,1028,"January"
"15-01-2014","24:00","2014",3,2,5,7,78,0.3,20,3,2,20,17.5,68,1021,"January"
"16-01-2014","24:00","2014",3,2,7,9,73,0.3,11,1,1.1,317,17.1,77,1018,"January"
"17-01-2014","24:00","2014",3,2,8,11,75,0.3,22,3,2.8,293,17.3,66,1014,"January"
"18-01-2014","24:00","2014",3,1,4,6,82,0.3,34,6,2.7,315,18.2,62,1012,"January"
"19-01-2014","24:00","2014",3,1,3,5,75,0.3,16,2,1.8,315,18.7,70,1016,"January"
"20-01-2014","24:00","2014",3,2,4,7,81,0.3,16,2,2.9,334,18,65,1021,"January"
"21-01-2014","24:00","2014",3,2,4,7,78,0.3,15,1,3,22,18,64,1024,"January"
"22-01-2014","24:00","2014",3,2,4,7,63,0.3,10,1,2.6,334,18.6,73,1023,"January"
"23-01-2014","24:00","2014",3,1,3,5,90,0.2,32,5,5.6,21,17.9,57,1023,"January"
"24-01-2014","24:00","2014",3,1,4,6,91,0.2,40,7,2.84690667598742,22,17.6,60,1025,"January"
"25-01-2014","24:00","2014",3,1,3,5,92,0.2,30,5,4.4,21,17.8,61,1029,"January"
"26-01-2014","24:00","2014",3,1,2,4,86,0.2,27,4,3.6,21,18,68,1028,"January"
"27-01-2014","24:00","2014",3.16059793024147,4.36969930609098,10.7337437475952,17.1933099961105,72.1123595505618,0.160153102336825,24.4685582822086,6.34712371946414,3.1,21,21.4533478893741,64.4642195031517,1016.13124775261,"January"
"28-01-2014","24:00","2014",3,2,4,7,76,0.2,18,2,3.3,20,17.6,66,1019,"January"
"29-01-2014","24:00","2014",3,2,3,6,83,0.2,25,3,3.3,315,17.1,66,1014,"January"
"30-01-2014","24:00","2014",3,2,3,6,85,0.1,26,4,3.7,316,16.8,52,1021,"January"
"31-01-2014","24:00","2014",3,2,4,7,82,0.1,19,2,2.7,317,17.4,58,1026,"January"
"01-02-2014","24:00","2014",3,2,3,5,70,0.1,11,1,2.2,318,17.9,72,1025,"February"
"02-02-2014","24:00","2014",3,1,4,6,73,0.1,14,1,0.7,317,17.1,77,1021,"February"
"03-02-2014","24:00","2014",3,2,5,8,78,0.1,20,2,1,317,17.7,66,1021,"February"
"04-02-2014","24:00","2014",3,4,8,14,66,0.1,19,4,0.7,313,17.9,73,1022,"February"
"05-02-2014","24:00","2014",3,4,9,16,72,0.1,24,7,0.1,315,18.7,65,1023,"February"
"06-02-2014","24:00","2014",3,4,11,16,67,0.1,25,7,1.6,315,18.8,63,1023,"February"
"07-02-2014","24:00","2014",3,2,5,8,79,0.1,24,7,2.2,27,17.7,67,1026,"February"
"08-02-2014","24:00","2014",3,2,3,6,82,0.1,21,6,1.2,334,17.3,61,1026,"February"
"09-02-2014","24:00","2014",3,2,3,5,82,0.1,15,5,1.3,312,18.9,54,1024,"February"
"10-02-2014","24:00","2014",3,2,4,7,80,0.1,30,7,3.4,22,18.1,63,1027,"February"
"11-02-2014","24:00","2014",3,2,3,6,89,0.1,29,7,2.8,22,16.6,64,1029,"February"
"12-02-2014","24:00","2014",3,2,4,6,73,0.1,22,6,2.2,24,17.3,72,1029,"February"
"13-02-2014","24:00","2014",3,2,4,7,60,0.1,21,6,1.9,25,17.8,74,1027,"February"
"14-02-2014","24:00","2014",3,2,7,10,67,0.1,31,8,0.6,159,18.1,73,1020,"February"
"15-02-2014","24:00","2014",3,1,3,5,86,0.1,17,6,4.1,333,15.1,71,1013,"February"
"16-02-2014","24:00","2014",3,1,2,4,90,0.1,31,16,4.8,317,15.6,57,1014,"February"
"17-02-2014","24:00","2014",3,2,4,6,87,0.1,19,5,3.3,317,16.6,60,1016,"February"
"18-02-2014","24:00","2014",3,2,3,6,85,0.1,26,7,3.3,318,17,58,1022,"February"
"19-02-2014","24:00","2014",3,2,3,6,86,0.1,25,6,1.9,334,16.9,60,1027,"February"
"20-02-2014","24:00","2014",3,2,4,6,79,0.1,22,5,3.2,22,17.3,65,1027,"February"
"21-02-2014","24:00","2014",3,2,5,8,61,0.1,18,5,3.2,21,17.7,69,1026,"February"
"22-02-2014","24:00","2014",3,2,5,7,84,0.1,22,6,2.6,23,17,66,1023,"February"
"23-02-2014","24:00","2014",3,2,7,10,86,0.1,27,7,0.4,157,16.9,56,1020,"February"
"24-02-2014","24:00","2014",3,2,4,7,86,0.1,20,5,3,23,17,63,1023,"February"
"25-02-2014","24:00","2014",3,2,3,6,89,0.1,26,6,3.8,22,17.1,57,1025,"February"
"26-02-2014","24:00","2014",3,2,4,7,86,0.1,29,7,3.4,23,17.5,68,1028,"February"
"27-02-2014","24:00","2014",3,3,5,9,92,0.1,41,10,2.7,22,18.4,56,1032,"February"
"28-02-2014","24:00","2014",3,2,4,7,86,0.1,33,9,1.9,22,17.7,63,1031,"February"
"01-03-2014","24:00","2014",3,2,3,6,79,0.1,21,6,1.3,25,17.4,71,1028,"March"
"02-03-2014","24:00","2014",3,2,2,5,72,0.1,19,6,1.3,25,18.1,69,1025,"March"
"03-03-2014","24:00","2014",3,2,2,6,75,0.1,24,6,1.5,23,18,63,1022,"March"
"04-03-2014","24:00","2014",3,2,2,5,89,0.1,31,7,1.9,23,17.4,63,1020,"March"
"05-03-2014","24:00","2014",3,2,5,7,80,0.1,40,9,1.8,24,17.2,66,1016,"March"
"06-03-2014","24:00","2014",3,2,5,8,72,0.1,33,7,0.7,24,17.7,73,1013,"March"
"07-03-2014","24:00","2014",4,7,8,19,75,0.1,32,9,0.1,23,17.7,73,1010,"March"
